リスト名,担当名,パスアポ,会社名,HP,HPリンク,説明,説明リンク,電話番号,代表者,リストランク,アポ獲得,アプローチ内容,見込み,アプローチ備考,次回アプローチ日,地域,業種,従業員数,リストアップ担当者,条件NG,リストアップ更新日,調査,行動履歴チェック,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社トラストバンク,,trustbank.co.jp,,https://www.trustbank.co.jp/tbbase/corporate/tbbase127/,81368433470,大井,,,受付NG,,"1・26　AIにその他がなかった
AI",,東京都品川区上大崎三丁目1番1号JR東急目黒ビル 7階,会計・経理,,戸倉,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社ハナミスイ,,hanamisui.jp,,https://newscast.jp/news/3602295,81363045797,方　社長読み方？,,,受付NG,,,,東京都新宿区西新宿6-15-1-609,医療機器、医療用機械器具,,戸倉,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,税理士法人ガイア,,gaia-tax.com,,https://daido-kenco-award.jp/companies/2025,81359807141,野口,,,社長NG,C,"339400831（本社番号）
2/25 中国人女性　",,東京都北区,会計・経理,,小林,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,横濱コーポレーション株式会社,,yokohamacorp.jp,,https://jws-japan.or.jp/whitecareer/white_company/7104,045-211-6101,すがぬま,,責任者アポ,担当アポ,A,"社長週一出勤
広報から折り返し来るかも　ガイダンス",,神奈川県横浜市西区みなとみらい2-2-1 横浜ランドマークタワー38階,不動産,,松永海斗,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社  横尾製作所,,yokoo-ss.co.jp,,,81289852181,横尾,,,受付NG,,2/16　女性不在,2026/02/19,栃木県鹿沼市口粟野58-1,電気機械器具／電子部品・デバイス・機器製造,,戸倉,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社ランドサイエンス,,www.landscience.co.jp,,https://www.landscience.co.jp/2025/10/31/%e3%80%90%e7%a4%be%e5%86%85%e3%82%a4%e3%83%99%e3%83%b3%e3%83%88%e3%80%91%e7%a4%be%e5%86%85%e9%81%8b%e5%8b%95%e4%bc%9a%e3%82%92%e9%96%8b%e5%82%ac%e3%81%97%e3%81%be%e3%81%97%e3%81%9f%ef%bc%81/,81859341211,浅沼,,,担当NG,,"2/16　女性不在
2/25　女性　不在　確認してくれる
担当者？もりはた",2026/03/02,鳥取県米子市両三柳2864-10,,,,FALSE,,,3,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社ビーブレイクシステムズ,,www.bbreak.co.jp,,https://bbreak-recruit.com/data,81354226313,白岩,,,受付NG,,"1・26　30代男性　広報担当になっちゃった。
2/16　不要",,東京都品川区東五反田2-10-2 東五反田スクエア5階,情報処理システム、情報処理サービス,,,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,アサヒ産業株式会社,,asahi-industry.jp,,https://www.voice-report.jp/report/2021_800th_148/,81728603220,松浦,,,受付NG,,,,大阪府枚方市東香里元町28-18,鉱業，採石、金属、鉄鋼,,中井,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社UPDATER,,updater.co.jp,,https://www.updater.co.jp/news/info/20241120/,81368052228,大石,,,,,AI通話,,東京都世田谷区三軒茶屋2-11-22 サンタワーズセンタービル8F,電気機械器具／電子部品・デバイス・機器製造,,戸倉,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社 石井商事,,isj-agent.com,,https://isj-agent.com/company#company-certification,81457422276,足立,,,社長NG,,2/26女性　社長NG！！,2026/03/02,神奈川県横浜市南区井土ヶ谷下町37-2,保険,,松永,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社　新井清太郎商店,,seitaroarai.co.jp,,https://seitaroarai.co.jp/in/news.html,81456816724,平 野 陽 大,,,社長NG,A,"社長かかった
2/25　男性　不在
2/26　女性　健康経営担当者
3/3　男性　出張中～12日",2026/03/12,神奈川県横浜市中区尾上町1丁目8番地,卸売,,松永,FALSE,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社 ジェイエヌティ,,jnt-sc.jp,,https://jws-japan.or.jp/whitecareer/white_company/12755,81369098637,堀内,,社長アポ,追客,B,"3/2 予定不明
2/16　男性
2/20　男性不在
2/25男性不在
2/26男性不在
3/3男性不在　不愛想ウザッ！
3/5男性不在　不愛想二キ　とれた",2026/03/05,東京都江戸川区西小岩4-1-23相國第5ビル5階,公共安全、警備,,松永,FALSE,,,7,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社B-Quest,,b-quest.co.jp,,https://jws-japan.or.jp/whitecareer/white_company?stxt=&employees=employees01&main_office=,815031013857,山野 直樹,,,受付NG,,"2/16　女性不在NG
 2/20大橋　女性NG",,大阪府大阪市中央区南船場3-3-4サカイビルディング6F,病院、医療、福祉,,松永海斗,FALSE,,,2,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社ケーエムケーワールド,,kmkworld.com,,https://bene-fits.jp/company/detail/24910,81362641631,車 陸昭,,,受付NG,,テレワーク,,東京都中央区明石町8-1聖路加タワー34F,情報処理システム、情報処理サービス,,戸倉,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,ワールドネットインターナショナル 株式会社,,o2doctor.wni-jp.com,,https://o2doctor.wni-jp.com/post/smb-excellent-award-shelter-202506,818008881166,中嶋 広樹,,,不通リスト,C,,,東京都港区東新橋2−3−14,医療機器、医療用機械器具,,戸倉,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社XREED,,xreed.info,,https://jws-japan.or.jp/whitecareer/white_company/10838,81729204214,いけだ,,,追客,B,"12・26　1月ほぼ出社しな
2/16　男性　不在
2/25 男性　本社にいない",2026/02/26,大阪府八尾市若林町1丁目76番3号ステーションプラザ八尾南3F-B,レストラン、飲食サービス,,松永海斗,FALSE,,,3,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,中井,,株式会社Creative Group,,creativegroup.co.jp,,https://creativegroup.co.jp/369,81363808937,中原,,社長アポ,社長アポ,A,社長本人の電話にかけたほうがいいｙ,2026/03/05,東京都千代田区三番町22-7三番町関野ビル4F,マーケティング、広告宣伝,,戸倉,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,,,有限会社矢向自動車工業,,carclap.co.jp,,https://bene-fits.jp/company/detail/7004,455812815,菅原,,,追客,C,"2/16　女性　不在
3/10女性　不在
3/13女性　不在　
3・23　30代女性　
3・27　30代女性　担当はいない
3・30",2026/03/27,神奈川県横浜市鶴見区矢向１丁目５番３９号,自動車、輸送用機械器具、輸送用機器,,中井,FALSE,,,6,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,前岡,,株式会社オルトプラス,,www.altplus.co.jp,,,050-5306-9094,,,,不通リスト,,,,東京都豊島区東池袋3-1-1 サンシャイン60 45F,,,安保,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,橋爪,東西工業株式会社,,tozai-k.jp,,https://jws-japan.or.jp/whitecareer/white_company/10126,81663396131,瀨藤 良雄,B,,受付NG,C,"4/2　不在
3/2 予定不明
1/14　不在
1/28　不在",3/3,大阪府吹田市広芝町11-1　石田ビル3F,建築／設計,,松永海斗,TRUE,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社メクゼス,,www.mexess.co.jp,,健康経営優良法人　中小規模法人部門　認定,06-7175-9417,中須 直子,,,取材NG,A,"１・２６長らく保留されたうえで、受付が担当に確認したところ断り。12/11　不在　
12/23　不在
1/14　不在",,大阪府,情報通信、電話,,安保,FALSE,,,3,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,キンキ道路,,www.kinki-road.co.jp,,,81663642131,,,,,,,,大阪市北区南森町2丁目4番5号,建築／設計,,安保,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,ブロン電機株式会社,,brondk.com,,https://www.voice-report.jp/report/2021_800th_112/,０７５－４６３－０１９１,松原社長,,,追わない,C,12/11　不在　午前中ならいる,,京都府京都市上京区北町644,電気機械器具／電子部品・デバイス・機器製造,,中井,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,ヤマダインフラテクノス株式会社,,eco-yamadapeint.co.jp,,https://eco-yamadapeint.co.jp/yamada-infra-technos-has-obtained-the-eruboshi-certification/,81526041017,山田博文,,,追わない,,,,愛知県東海市名和町二番割中5番地の1,土木建築工事,,戸倉,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社新澤醸造店,,niizawa-brewery.co.jp,,https://niizawa-brewery.co.jp/news/3098/,81229523002,新澤巖夫（にいざわ）,,,追客,C,"ほぼいない
12/11　不在　
12/23　不在　
12/25　不在　
1/6　　不在
1/21　不在
1/28　不在",,宮城県大崎市三本木字北町 63番地,ワイン、果実酒、スピリッツ、蒸留酒,,戸倉,FALSE,,,7,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,ヘキサコア株式会社,,cew.co.jp,,https://www.cew.co.jp/news/2024/12/12/%e5%a5%b3%e6%80%a7%e6%b4%bb%e8%ba%8d%e6%8e%a8%e9%80%b2%e6%b3%95%e3%81%ab%e5%9f%ba%e3%81%a5%e3%81%8f%e3%80%8c%e3%81%88%e3%82%8b%e3%81%bc%e3%81%97%e8%aa%8d%e5%ae%9a%e3%80%8d%e3%81%a7%e6%9c%80%e9%ab%98/,050-3629-7435,窪内 啓介,,,担当NG,C,まだいける,,宮城県名取市愛島台7丁目101-51,情報処理システム、情報処理サービス,,戸倉,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,有限会社南歯車製作所,,m-haguruma.sakura.ne.jp,,https://www.voice-report.jp/report/2021_800th_136/,81665762521,南 仁,,社長アポ,社長アポ,C,あつい　社長とつながった。年内は忙しいから一月13日らへんに改めて電話する。営業の話も含めて伝えてある。,2026/01/30,大阪府大阪市港区弁天6-4-31,電気機械器具／電子部品・デバイス・機器製造,,中井,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社GROENER（グローナー）,,groener-japan.com,,https://groener-japan.com/2025/11/12/eruboshi/,81356427772,天野 貴三,,社長アポ,社長アポ,C,社長つながった。一月中旬以降ならといわれた。営業に関してもお話済。軽く説明して日程調整したい。勢いで行けそう,2026/01/30,東京都中央区日本橋馬喰町二丁目４-6アネックス日本橋ビル５階,経営コンサルティング,,戸倉,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社ココホテルズ,,koko-hotels.com,,https://koko-hotels.com/2319/,81366732939,,,,不通リスト,,,,東京都千代田区岩本町一丁目12番3号,,,,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社 平田牧場,,hiraboku.info,,https://www.hiraboku.info/news/20250722/,81234228612,新田嘉七,,,追客,C,直接つなげない,,山形県酒田市みずほ2丁目17番地8,食品／食料品製造,,戸倉,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社美作研磨工作所,,mimasaka-inc.com,,https://www.voice-report.jp/report/2021_800th_140/,81728753661,福西 邦彦,,,社長NG,,,,大阪府東大阪市加納5-14-12,パルプ、紙、紙加工品、木製品,,中井,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,三洋金属熱錬工業株式会社,,sanyoheat.jp,,https://www.voice-report.jp/report/2021_800th_137/,81723615711,葛村（くずむら）,,,追客,C,"2/10　不在
12/11　不在　
12/23　不在　
12/25　不在
1/6不在
1/21　不在
1/29　不在　見込み薄",,大阪府堺市美原区今井348-1,鉱業，採石、金属、鉄鋼,,中井,FALSE,,,7,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,大阪石材工業株式会社,,osaka-sekizai.jp,,https://www.osaka-sekizai.jp/company/healthy-management/,81120111490,伯井はくい守,,,担当NG,C,担当につながったもののすでにやっているからNG。,,大阪府東大阪市水走3-8-43,パルプ、紙、紙加工品、木製品,,中井,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,三陽商事株式会社,,suntes.co.jp,,https://jws-japan.or.jp/whitecareer/white_company/10986,81727368834,光 容平,,,受付NG,,,,大阪府箕面市森町西3丁目2番45号,産業用オートメーション機器,,松永海斗,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社アクシス・ワン,,axsys-one.co.jp,,https://jws-japan.or.jp/whitecareer/white_company/11037,935118821,中平 雅之,,,追わない,C,12/4　不在　12/11　不在　12/23　不在,,福岡県北九州市小倉北区紺屋町4番6号,情報処理システム、情報処理サービス,,松永海斗,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社HRマネジメント,,hrm-co.jp,,https://jws-japan.or.jp/whitecareer/white_company/11417,81368634941,高橋 絵里香,,,受付NG,C,12/4　不在　12/11　不在　ホームページ,,東京都豊島区南池袋2-49-7 池袋パークビル9F,人事・総務サービス,,松永海斗,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,日本フロンティアシステムズ株式会社,,jpn-fs.co.jp,,https://jws-japan.or.jp/whitecareer/white_company/11465,81362060653,古宮 敏行,,,追客,C,12/4　不在,,東京都千代田区神田須田町1-22 ほんもくビル2F,情報処理システム、情報処理サービス,,松永,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,丸嘉工業株式会社,,maru-y.co.jp,,https://jws-japan.or.jp/whitecareer/white_company/3893,81583827171,中島 幹夫,,,担当NG,C,"１・２６すでに取引があるから必要ない。
12/4　不在　
12/11不在
ごごいる",,岐阜県各務原市金属団地68番地,自動車、輸送用機械器具、輸送用機器,,松永,FALSE,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,日本キャスタブル工業株式会社,,j-castable.com,,https://note.com/castable2024/n/nc03341b00dfd,81869620555,石野 統輝也,,,追客,C,"4/9　不在
2/26　不在
2/10　不在
12/4　不在　
12/11　不在　
12/23　不在
1/21 不在 ",,岡山県備前市三石573番地,電気機械器具／電子部品・デバイス・機器製造,,,FALSE,,,7,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,信幸プロテック株式会社,,www.srs.co.jp,,https://jewel-prince-8c1.notion.site/286fdaf4052780998c23f37fc67cba04,81196977200,村松 守,,,受付NG,C,"12/4　不在　
12/11　不在　外出多い
1/6　不在",,岩手県紫波郡矢巾町大字広宮沢7-303,家電製品、民生用電気機械器具,,,FALSE,,,3,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社Scene Live,,scene-live.com,,https://jws-japan.or.jp/whitecareer/white_company/11916,81671770220,磯村 亮典,,,追客,C,"2/26　不在
12/4　不在　
12/25　不在
1/6　不在
1/14　不在",,大阪府大阪市中央区備後町3-4-1EDGE備後町 9階,情報処理システム、情報処理サービス,,松永,FALSE,,,5,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社レオタニモト,,leotanimoto.co.jp,,https://jws-japan.or.jp/whitecareer/white_company/10332,81753120051,谷本 将崇,,,担当NG,,,,京都府京都市右京区西院西今田町13番地の2,自動車、輸送用機械器具、輸送用機器,,松永,FALSE,,,0,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,ビジョンクリエイツ株式会社,,visioncreates.jp,,https://jws-japan.or.jp/whitecareer/white_company/8186,81267427355,近藤 文雄,,,ナーチャリング,C,12/4　不在　12/23　不在,,長野県北佐久郡軽井沢町大字軽井沢1323‐522,ホスピタリティー、宿泊業,,松永海斗,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社 エアリー,,airily.co.jp,,https://jws-japan.or.jp/whitecareer/white_company/3041,81433046617,山本 成人,,,追客,C,"12/11　不在　
12/23　不在  
12/25　不在　
つなげない",,千葉県千葉市中央区富士見2-10-6ピーアイ千葉富士見ビル2階,情報処理システム、情報処理サービス,,松永,FALSE,,,4,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社メイクスビュー,,makes-view.co.jp,,https://jws-japan.or.jp/whitecareer/white_company/4799,81661255765,光田 亮介,,,追客,C,"4/8　不在
2/26 不在
2/10　不在
12/23　不在　
12/25　不在
1/6　不在
1/14　不在
1/21　不在
1/29　いるかも",,大阪府大阪市北区西天満3-1-6辰野西天満ビル2F,経営コンサルティング,,松永,FALSE,,,9,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,LRM株式会社,,lrm.jp,,https://jws-japan.or.jp/whitecareer/white_company/7778,81783255600,幸松 哲也,,,追客,C,オペレーター,,東京都品川区西五反田7-1-9,コンピューターセキュリティー、ネットワークセキュリティー,,松永海斗,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,三松システムコンサルティング株式会社,,mimatsu-sys-con.com,,https://jws-japan.or.jp/whitecareer/white_company/12594,81486334816,日野 公典,,,追客,,着拒,,埼玉県さいたま市大宮区宮町1-96 岩井ビル6階,情報処理システム、情報処理サービス,,松永,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社 エムジェイテック,,mjtec.co.jp,,https://jws-japan.or.jp/whitecareer/white_company/7043,81723659036,田頭良拓(たがしら）,,,社長NG,C,取材って言ったらいらないの一点張り,,大阪府大阪狭山市東野西3丁目693番地1,機械,,松永海斗,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社ビヨンド,,beyondjapan.com,,https://jws-japan.or.jp/whitecareer/white_company/3234,81665368422,原岡 昌寛,,,,,asaka_komatsu@beyondjapan.com,,大阪府大阪市浪速区難波中1-10-4 南海SK難波ビル3F,情報処理システム、情報処理サービス,,松永,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
2025 11/10-12/01,松本,,株式会社 物件王,,bukkenking.com,,https://jws-japan.or.jp/whitecareer/white_company/11030,81528563250,藤井 達朗,,,追客,C,オペレーター,,愛知県名古屋市中村区名駅1-1-1JPタワー名古屋21階,不動産,,松永海斗,FALSE,,,1,,,,,,,,,,,,,,,,,,,,,,,
